game_id,visit,inning,bat_team,outs,batter_id,runner_1b,runner_2b,runner_3b,event,col_7,col_8,team_iter,year,base_state,tagup_success,tagup_runs,re0,next_inning,next_bat_team,next_outs,next_base_state,re1,delta_run_exp,teamname,chosen_runner_strategy,adv_result
CHN202309100,ARI,5,0,0,perdg001,zavas001,rivee001,,7/F7S/DP.2X2(74),,,CHN,2023,110,False,0,0.923,5.0,0.0,2.0,100,0.227,-0.6960000000000001,ARI,[2],[0]
CHN202309100,ARI,6,0,1,thoma004,,phamt001,petej002,8/SF/F78D.3-H,,,CHN,2023,011,True,1,0.59,6.0,0.0,2.0,010,1.327,0.737,ARI,[3],[1]
CHN202309210,PIT,5,1,0,bellc002,happi001,hoern001,,7/F7L,,,CHN,2023,110,False,0,0.923,5.0,1.0,1.0,110,0.923,0.0,CHN,[],[]
CHN202309210,PIT,5,1,1,swand001,happi001,hoern001,,8/F8S,,,CHN,2023,110,False,0,0.443,5.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202309230,COL,3,1,1,happi001,hoern001,mastm001,,7/F7D,,,CHN,2023,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,CHN,[],[]
CHN202309240,COL,6,1,0,gomey001,swand001,,suzus001,8/SF/L8.3-H,,,CHN,2023,101,True,1,1.591,6.0,1.0,1.0,100,1.526,-0.06499999999999995,CHN,[3],[1]
CHN202309240,COL,9,0,0,monte001,boucs001,jonen002,,8/L8D,,,CHN,2023,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,COL,[],[]
CHN202309240,COL,9,0,1,blacc001,boucs001,jonen002,,8/F78XD,,goodh001,CHN,2023,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,COL,[],[]
CIN202304020,PIT,8,0,0,reynb001,cruzo001,castr006,,9/F9D.2-3,,,CIN,2023,110,False,0,0.923,8.0,0.0,1.0,101,1.591,0.6679999999999999,PIT,[2],[1]
CIN202304020,PIT,8,0,1,mccua001,cruzo001,,castr006,9/F9S,,,CIN,2023,101,False,0,0.498,8.0,0.0,2.0,101,0.498,0.0,PIT,[],[]
CIN202304140,PHI,1,0,1,marsb002,castn001,schwk001,,9/F89XD.2-3,,,CIN,2023,110,False,0,0.443,1.0,0.0,2.0,101,0.498,0.05499999999999999,PHI,[2],[1]
CIN202304140,PHI,6,0,0,cavej001,bohma001,realj001,,8/F78S,,,CIN,2023,110,False,0,0.923,6.0,0.0,1.0,110,0.923,0.0,PHI,[],[]
CIN202304140,PHI,9,1,1,indij001,,garcj007,senzn001,8/SF/F89XD.3-H(UR);2-3,,,CIN,2023,011,True,1,0.59,9.0,1.0,2.0,001,1.369,0.779,CIN,"[3, 2]","[1, 1]"
CIN202304150,PHI,5,1,0,senzn001,,myerw001,stept001,9/F,,,CIN,2023,011,False,0,1.409,5.0,1.0,1.0,011,1.409,0.0,CIN,[],[]
CIN202304150,PHI,8,1,1,fairs001,,voslj001,casac001,9/SF/F9.3-H,,,CIN,2023,011,True,1,0.59,8.0,1.0,2.0,010,1.327,0.737,CIN,[3],[1]
CIN202304160,PHI,4,1,0,newmk001,,senzn001,stees001,8/SF/L8XD+.3-H,,,CIN,2023,011,True,1,1.409,4.0,1.0,1.0,010,1.689,0.28,CIN,[3],[1]
CIN202304160,PHI,4,1,1,indij001,maill001,,senzn001,8/SF/F89.3-H,,,CIN,2023,101,True,1,0.498,4.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202304160,PHI,9,0,0,bohma001,realj001,marsb002,,7/F78,,,CIN,2023,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,PHI,[],[]
CIN202304160,PHI,9,0,1,cavej001,realj001,marsb002,,7/F7L,,,CIN,2023,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,PHI,[],[]
CIN202304190,TBA,1,0,0,ralel001,arozr001,,loweb001,9/F89S,,,CIN,2023,101,False,0,1.591,1.0,0.0,1.0,101,1.591,0.0,TBA,[],[]
CIN202304260,TEX,5,0,1,garca005,,lowen001,tavel001,9/SF/F89D.3-H,,,CIN,2023,011,True,1,0.59,5.0,0.0,2.0,010,1.327,0.737,TEX,[3],[1]
CIN202304260,TEX,5,1,1,friet001,indij001,,senzn001,7/SF/F7.3-H,,,CIN,2023,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202304260,TEX,9,0,0,millb002,grosr001,,thomb003,8/SF/F8.3-H,,,CIN,2023,101,True,1,1.591,9.0,0.0,1.0,100,1.526,-0.06499999999999995,TEX,[3],[1]
CIN202305070,CHA,1,1,1,ramoh001,stees001,friet001,,7/F7LS,,,CIN,2023,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202305070,CHA,5,0,0,vauga001,,benia002,andet001,8/SF/F89D.3-H;2-3,,,CIN,2023,011,True,1,1.409,5.0,0.0,1.0,001,1.968,0.5589999999999999,CHA,"[3, 2]","[1, 1]"
CIN202305090,NYN,5,1,1,indij001,maill001,,friet001,8/SF/F8.3-H,,,CIN,2023,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202305100,NYN,2,0,1,guill001,voged001,batyb001,,7/L7L,,,CIN,2023,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,NYN,[],[]
CIN202305110,NYN,3,0,1,lindf001,nimmb001,alvaf001,,7/L7LD,,,CIN,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,NYN,[],[]
CIN202305220,SLN,2,0,1,edmat001,kniza001,merco003,,8/F8XD,,,CIN,2023,110,False,0,0.443,2.0,0.0,2.0,110,0.443,0.0,SLN,[],[]
CIN202305220,SLN,10,1,0,senzn001,stept001,,stees001,9/SF/F9.3-H(UR),,,CIN,2023,101,True,1,1.591,1.0,0.0,0.0,000,1.0,-0.591,CIN,[3],[1]
CIN202305230,SLN,2,0,1,edmat001,donob001,,dejop001,8/SF/L8XD+.3-H,,,CIN,2023,101,True,1,0.498,2.0,0.0,2.0,100,1.227,0.7290000000000001,SLN,[3],[1]
CIN202305240,SLN,1,1,1,fairs001,senzn001,stept001,,9/F9,,,CIN,2023,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202305240,SLN,6,1,1,senzn001,,stept001,stees001,8/SF/F8D.3-H,,,CIN,2023,011,True,1,0.59,6.0,1.0,2.0,010,1.327,0.737,CIN,[3],[1]
CIN202305250,SLN,6,1,1,fralj001,indij001,mclam001,,7/F78D,,,CIN,2023,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202306020,MIL,10,1,1,fralj001,indij001,newmk001,,8/F78D,,,CIN,2023,110,False,0,0.443,10.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202306040,MIL,4,1,0,fralj001,indij001,mclam001,,7/F7D,,,CIN,2023,110,False,0,0.923,4.0,1.0,1.0,110,0.923,0.0,CIN,[],[]
CIN202306050,MIL,2,0,0,tellr001,urial001,andeb006,,7/F7D.2-3,,,CIN,2023,110,False,0,0.923,2.0,0.0,1.0,101,1.591,0.6679999999999999,MIL,[2],[1]
CIN202306060,LAN,1,0,1,martj006,,muncm001,freef001,9/SF/F89.3-H;2-3,,,CIN,2023,011,True,1,0.59,1.0,0.0,2.0,001,1.369,0.779,LAN,"[3, 2]","[1, 1]"
CIN202306060,LAN,1,1,0,indij001,mclam001,fralj001,,9/F89D.2-3,,,CIN,2023,110,False,0,0.923,1.0,1.0,1.0,101,1.591,0.6679999999999999,CIN,[2],[1]
CIN202306060,LAN,5,1,1,stees001,delae003,indij001,,7/F7D,,,CIN,2023,110,False,0,0.443,5.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202306080,LAN,3,0,1,martj006,freef001,bettm001,,8/L8,,,CIN,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,LAN,[],[]
CIN202306080,LAN,4,0,0,freef001,bettm001,,barna001,9/SF/F89D.3-H,,,CIN,2023,101,True,1,1.591,4.0,0.0,1.0,100,1.526,-0.06499999999999995,LAN,[3],[1]
CIN202306200,COL,8,0,1,mousm001,diaze005,jonen002,,8/F8D,,,CIN,2023,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,COL,[],[]
CIN202306240,ATL,1,0,0,rilea001,albio001,acunr001,,9/F9D.2-3;1-2,,,CIN,2023,110,False,0,0.923,1.0,0.0,1.0,011,1.409,0.486,ATL,"[2, 1]","[1, 1]"
CIN202306240,ATL,1,0,1,olsom001,,albio001,acunr001,9/F89,,,CIN,2023,011,False,0,0.59,1.0,0.0,2.0,011,0.59,0.0,ATL,[],[]
CIN202306250,ATL,8,0,0,olsom001,rilea001,albio001,,9/F9.2-3,,,CIN,2023,110,False,0,0.923,8.0,0.0,1.0,101,1.591,0.6679999999999999,ATL,[2],[1]
CIN202306300,SDN,9,0,0,sancg002,cronj001,bogax001,,7/F7D+.2-3;1-2,,,CIN,2023,110,False,0,0.923,9.0,0.0,1.0,011,1.409,0.486,SDN,"[2, 1]","[1, 1]"
CIN202306300,SDN,9,0,1,carpm002,,cronj001,bogax001,9/SF/F9LD.3-H;2-3,,,CIN,2023,011,True,1,0.59,9.0,0.0,2.0,001,1.369,0.779,SDN,"[3, 2]","[1, 1]"
CIN202307010,SDN,6,0,0,tatif002,kim-h002,nolaa002,,7/L7,,,CIN,2023,110,False,0,0.923,6.0,0.0,1.0,110,0.923,0.0,SDN,[],[]
CIN202307010,SDN,8,0,1,sotoj001,kim-h002,,nolaa002,7/SF/F7D+.3-H,,,CIN,2023,101,True,1,0.498,8.0,0.0,2.0,100,1.227,0.7290000000000001,SDN,[3],[1]
CIN202307160,MIL,5,0,0,wiemj001,turab002,monaa001,,8/L78D,,,CIN,2023,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,MIL,[],[]
CIN202307160,MIL,8,0,0,millo002,taylt002,,adamw002,8/SF/F8XD.3-H;1-2,,,CIN,2023,101,True,1,1.591,8.0,0.0,1.0,010,1.689,0.09800000000000009,MIL,"[3, 1]","[1, 1]"
CIN202307160,MIL,9,0,1,adamw002,contw002,yelic001,,8/F8D.2-3,,,CIN,2023,110,False,0,0.443,9.0,0.0,2.0,101,0.498,0.05499999999999999,MIL,[2],[1]
CIN202307210,ARI,3,1,1,encac001,vottj001,stees001,,8/F78XD+,,,CIN,2023,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,CIN,[],[]
CIN202307210,ARI,8,0,1,canzd001,mccaj003,walkc002,,8/F8XD+,,rivee001,CIN,2023,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,ARI,[],[]
CIN202307230,ARI,1,0,1,walkc002,carrc005,martk001,,8/F8XD.2-3,,,CIN,2023,110,False,0,0.443,1.0,0.0,2.0,101,0.498,0.05499999999999999,ARI,[2],[1]
CIN202307230,ARI,8,1,0,fralj001,stees001,mclam001,,7/F78S,,,CIN,2023,110,False,0,0.923,8.0,1.0,1.0,110,0.923,0.0,CIN,[],[]
CIN202308050,WAS,2,0,1,thoml002,,chavm001,calla002,9/SF/F89D.3-H;2-3,,,CIN,2023,011,True,1,0.59,2.0,0.0,2.0,001,1.369,0.779,WAS,"[3, 2]","[1, 1]"
CIN202308060,WAS,8,0,1,thoml002,,abrac001,garrs003,9/SF/F9D.3-H;2-3,,,CIN,2023,011,True,1,0.59,8.0,0.0,2.0,001,1.369,0.779,WAS,"[3, 2]","[1, 1]"
CIN202308150,CLE,6,1,0,stees001,delae003,mclam001,,9/F9LD/DP.2-3;1X2(96),,,CIN,2023,110,False,0,0.923,6.0,1.0,2.0,001,0.369,-0.554,CIN,"[2, 1]","[1, 0]"
CIN202308160,CLE,8,1,0,stees001,,delae003,mclam001,8/F8S,,,CIN,2023,011,False,0,1.409,8.0,1.0,1.0,011,1.409,0.0,CIN,[],[]
CIN202308190,TOR,9,1,0,stept001,encac001,martn004,,9/F3D,,,CIN,2023,110,False,0,0.923,9.0,1.0,1.0,110,0.923,0.0,CIN,[],[]
CIN202308200,TOR,2,1,1,martn004,encac001,,stees001,7/F78S.3-H(E5/TH)(NR)(UR);1-H(NR)(UR),,,CIN,2023,101,True,1,0.498,2.0,1.0,2.0,000,1.102,0.6040000000000001,CIN,"[3, 1]","[1, 1]"
CIN202309011,CHN,6,0,1,candj002,suzus001,bellc002,,8/L89D,,morec001,CIN,2023,110,False,0,0.443,6.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
CIN202309030,CHN,1,0,1,swand001,bellc002,happi001,,9/F9L,,,CIN,2023,110,False,0,0.443,1.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
CIN202309050,SEA,8,0,1,rodrj007,crawj002,rojaj001,,8/F78D+,,,CIN,2023,110,False,0,0.443,8.0,0.0,2.0,110,0.443,0.0,SEA,[],[]
CIN202309060,SEA,5,1,1,friet001,fralj001,,bensw001,7/SF/L7.3-H,,,CIN,2023,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202309180,MIN,2,1,1,bensw001,,martn004,vottj001,8/SF/F8XD+.3-H;2-3,,,CIN,2023,011,True,1,0.59,2.0,1.0,2.0,001,1.369,0.779,CIN,"[3, 2]","[1, 1]"
CIN202309190,MIN,3,0,1,keplm001,lewir003,polaj001,,8/F8D,,,CIN,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,MIN,[],[]
CIN202309200,MIN,3,1,1,stees001,friet001,indij001,,8/F8D.2-3;1-2,,,CIN,2023,110,False,0,0.443,3.0,1.0,2.0,011,0.59,0.14699999999999996,CIN,"[2, 1]","[1, 1]"
CIN202309220,PIT,2,1,1,indij001,maill001,,delae003,8/SF/F89D.3-H,,,CIN,2023,101,True,1,0.498,2.0,1.0,2.0,100,1.227,0.7290000000000001,CIN,[3],[1]
CIN202309230,PIT,3,1,1,senzn001,indij001,fairs001,,9/F9D.2-3,,,CIN,2023,110,False,0,0.443,3.0,1.0,2.0,101,0.498,0.05499999999999999,CIN,[2],[1]
CIN202309240,PIT,7,0,0,joe-c001,delaj004,davih001,,9/F9,,,CIN,2023,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,PIT,[],[]
COL202304060,WAS,6,1,1,dazay001,monte001,,mcmar001,8/F8,,,COL,2023,101,False,0,0.498,6.0,1.0,2.0,101,0.498,0.0,COL,[],[]
COL202304070,WAS,5,0,1,calla002,,roblv001,abrac001,9/SF/F9.3-H;2-3,,,COL,2023,011,True,1,0.59,5.0,0.0,2.0,001,1.369,0.779,WAS,"[3, 2]","[1, 1]"
COL202304090,WAS,1,1,1,mcmar001,,bryak001,blacc001,7/F7LS,,,COL,2023,011,False,0,0.59,1.0,1.0,2.0,011,0.59,0.0,COL,[],[]
COL202304100,SLN,3,1,0,profj001,,tovae001,treja001,8/SF/L8XD+.3-H;2-3,,,COL,2023,011,True,1,1.409,3.0,1.0,1.0,001,1.968,0.5589999999999999,COL,"[3, 2]","[1, 1]"
COL202304100,SLN,6,1,1,dazay001,monte001,diaze005,,9/F9D.2-3,,,COL,2023,110,False,0,0.443,6.0,1.0,2.0,101,0.498,0.05499999999999999,COL,[2],[1]
COL202304110,SLN,5,1,1,dazay001,,diaze005,mousm001,9/SF/F89.3-H,,,COL,2023,011,True,1,0.59,5.0,1.0,2.0,010,1.327,0.737,COL,[3],[1]
COL202304110,SLN,9,1,1,cronc002,bryak001,profj001,,8/F8D,,,COL,2023,110,False,0,0.443,9.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202304170,PIT,8,1,1,casth001,,mousm001,blacc001,7/SF/F7LD.3-H,,,COL,2023,011,True,1,0.59,8.0,1.0,2.0,010,1.327,0.737,COL,[3],[1]
COL202304170,PIT,9,1,1,bryak001,profj001,dazay001,,9/F9D.2-3,,,COL,2023,110,False,0,0.443,9.0,1.0,2.0,101,0.498,0.05499999999999999,COL,[2],[1]
COL202304190,PIT,2,0,1,suwij001,,mathm002,castr006,9/SF/F9LD.3-H;2-3,,,COL,2023,011,True,1,0.59,2.0,0.0,2.0,001,1.369,0.779,PIT,"[3, 2]","[1, 1]"
COL202304190,PIT,4,1,0,mousm001,mcmar001,,bryak001,7/SF/F7LD.3-H,,,COL,2023,101,True,1,1.591,4.0,1.0,1.0,100,1.526,-0.06499999999999995,COL,[3],[1]
COL202304280,ARI,3,1,1,bryak001,profj001,tovae001,,8/L8,,,COL,2023,110,False,0,0.443,3.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202304280,ARI,7,0,1,moreg001,rojaj001,,carrc005,9/SF/F9D.3-H(UR),,,COL,2023,101,True,1,0.498,7.0,0.0,2.0,100,1.227,0.7290000000000001,ARI,[3],[1]
COL202304300,ARI,4,1,0,blacc001,tovae001,,casth001,9/SF/L9D+.3-H,,,COL,2023,101,True,1,1.591,4.0,1.0,1.0,100,1.526,-0.06499999999999995,COL,[3],[1]
COL202305020,MIL,4,1,1,tovae001,,casth001,gricr001,9/F9L/DP.3XH(92),,,COL,2023,011,False,0,0.59,5.0,0.0,0.0,000,0.0,-0.59,COL,[3],[0]
COL202305040,MIL,4,1,1,mousm001,bryak001,profj001,,8/L8D,,,COL,2023,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202305120,PHI,6,1,1,cronc002,,profj001,blacc001,8/SF/L8D.3-H;2-3,,,COL,2023,011,True,1,0.59,6.0,1.0,2.0,001,1.369,0.779,COL,"[3, 2]","[1, 1]"
COL202305120,PHI,7,1,1,blacc001,tovae001,,gricr001,8/SF/DP/L78D.3-H;1X2(834),,,COL,2023,101,True,1,0.498,8.0,0.0,0.0,000,1.0,0.502,COL,"[3, 1]","[1, 0]"
COL202305130,PHI,2,1,1,treja001,tovae001,,mcmar001,9/SF/L9D.3-H,,,COL,2023,101,True,1,0.498,2.0,1.0,2.0,100,1.227,0.7290000000000001,COL,[3],[1]
COL202305140,PHI,3,0,0,harpb003,turnt001,stotb001,,8/F8XD.2-3,,,COL,2023,110,False,0,0.923,3.0,0.0,1.0,101,1.591,0.6679999999999999,PHI,[2],[1]
COL202305140,PHI,3,0,1,castn001,turnt001,,stotb001,9/F9S,,,COL,2023,101,False,0,0.498,3.0,0.0,2.0,101,0.498,0.0,PHI,[],[]
COL202305140,PHI,9,0,0,marsb002,bohma001,realj001,,8/L8D,,,COL,2023,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,PHI,[],[]
COL202305150,CIN,4,0,1,fairs001,,ramoh001,senzn001,9/SF/F9LD.3-H(UR);2-3,,,COL,2023,011,True,1,0.59,4.0,0.0,2.0,001,1.369,0.779,CIN,"[3, 2]","[1, 1]"
COL202305160,CIN,9,0,1,fairs001,myerw001,stept001,,9/F9D.2-3,,,COL,2023,110,False,0,0.443,9.0,0.0,2.0,101,0.498,0.05499999999999999,CIN,[2],[1]
COL202305220,MIA,3,0,1,bertj001,hampg001,stalj001,,8/F78XD,,,COL,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,MIA,[],[]
COL202305220,MIA,7,1,1,blacc001,tovae001,doylb001,,8/F89,,,COL,2023,110,False,0,0.443,7.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202305240,MIA,5,0,0,bertj001,davij007,,stalj001,9/SF/F9D.3-H,,,COL,2023,101,True,1,1.591,5.0,0.0,1.0,100,1.526,-0.06499999999999995,MIA,[3],[1]
COL202305250,MIA,4,0,1,bertj001,edwax001,hampg001,,9/F9LD.2-3,,,COL,2023,110,False,0,0.443,4.0,0.0,2.0,101,0.498,0.05499999999999999,MIA,[2],[1]
COL202305250,MIA,9,1,0,gricr001,diaze005,bryak001,,7/F7,,,COL,2023,110,False,0,0.923,9.0,1.0,1.0,110,0.923,0.0,COL,[],[]
COL202305260,NYN,5,0,1,alonp001,mcnej002,lindf001,,9/F89D.2-3,,,COL,2023,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,NYN,[2],[1]
COL202305270,NYN,2,1,1,profj001,,blacc001,tovae001,9/SF/L9D+.3-H;2-3,,,COL,2023,011,True,1,0.59,2.0,1.0,2.0,001,1.369,0.779,COL,"[3, 2]","[1, 1]"
COL202305270,NYN,5,0,0,alvaf001,vienm001,,canhm001,9/F89S,,,COL,2023,101,False,0,1.591,5.0,0.0,1.0,101,1.591,0.0,NYN,[],[]
COL202306060,SFN,7,0,0,florw001,,estrt001,wadel001,7/F78S,,pedej001,COL,2023,011,False,0,1.409,7.0,0.0,1.0,011,1.409,0.0,SFN,[],[]
COL202306060,SFN,7,0,1,davij006,,estrt001,wadel001,7/SF/L78D+.3-H,,,COL,2023,011,True,1,0.59,7.0,0.0,2.0,010,1.327,0.737,SFN,[3],[1]
COL202306070,SFN,9,0,0,estrt001,wadel001,davij006,,7/F7D,,,COL,2023,110,False,0,0.923,9.0,0.0,1.0,110,0.923,0.0,SFN,[],[]
COL202306080,SFN,7,1,1,gricr001,,diaze005,mcmar001,9/L9,,,COL,2023,011,False,0,0.59,7.0,1.0,2.0,011,0.59,0.0,COL,[],[]
COL202306080,SFN,9,0,0,wadel001,,crawb001,yastm001,8/SF/F89XD.3-H;2-3,,,COL,2023,011,True,1,1.409,9.0,0.0,1.0,001,1.968,0.5589999999999999,SFN,"[3, 2]","[1, 1]"
COL202306100,SDN,7,0,1,cronj001,bogax001,machm001,,8/F89D.2-3,,,COL,2023,110,False,0,0.443,7.0,0.0,2.0,101,0.498,0.05499999999999999,SDN,[2],[1]
COL202306110,SDN,8,1,1,tovae001,profj001,doylb001,,7/L78/DP.2X2(754),,,COL,2023,110,False,0,0.443,9.0,0.0,0.0,000,0.0,-0.443,COL,[2],[0]
COL202306230,ANA,5,0,0,padlk001,renfh001,drurb001,,8/F8D,,,COL,2023,110,False,0,0.923,5.0,0.0,1.0,110,0.923,0.0,ANA,[],[]
COL202306250,ANA,1,1,1,diaze005,mcmar001,,gricr001,8/SF/F8XD.3-H,,,COL,2023,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,COL,[3],[1]
COL202306250,ANA,4,1,1,monte001,,alfaj002,jonen002,7/SF/L7D.3-H;2-3,,,COL,2023,011,True,1,0.59,4.0,1.0,2.0,001,1.369,0.779,COL,"[3, 2]","[1, 1]"
COL202306250,ANA,6,0,0,drurb001,troum001,,ohtas001,8/SF/F89XD+.3-H,,,COL,2023,101,True,1,1.591,6.0,0.0,1.0,100,1.526,-0.06499999999999995,ANA,[3],[1]
COL202306280,LAN,8,0,1,herny003,perad001,,heywj001,7/SF/L7.3-H,,,COL,2023,101,True,1,0.498,8.0,0.0,2.0,100,1.227,0.7290000000000001,LAN,[3],[1]
COL202306290,LAN,1,1,1,diaze005,mcmar001,,tovae001,8/SF/F8XD+.3-H,,,COL,2023,101,True,1,0.498,1.0,1.0,2.0,100,1.227,0.7290000000000001,COL,[3],[1]
COL202306300,DET,4,0,0,shorz001,mckiz001,cabrm001,,8/F8XD+.2-3,,,COL,2023,110,False,0,0.923,4.0,0.0,1.0,101,1.591,0.6679999999999999,DET,[2],[1]
COL202307020,DET,1,1,1,diaze005,tovae001,profj001,,7/L7S,,,COL,2023,110,False,0,0.443,1.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202307020,DET,2,1,0,monte001,,casth001,gricr001,8/SF/L8XD+.3-H;2-3,,,COL,2023,011,True,1,1.409,2.0,1.0,1.0,001,1.968,0.5589999999999999,COL,"[3, 2]","[1, 1]"
COL202307020,DET,4,1,1,doylb001,,monte001,casth001,9/SF/F9D.3-H;2-3,,,COL,2023,011,True,1,0.59,4.0,1.0,2.0,001,1.369,0.779,COL,"[3, 2]","[1, 1]"
COL202307140,NYA,2,1,1,treja001,tovae001,gricr001,,7/F7LS,,,COL,2023,110,False,0,0.443,2.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202307160,NYA,3,0,1,torrg001,trevj001,cabro002,,7/L7D,,,COL,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,NYA,[],[]
COL202307160,NYA,5,0,1,torrg001,trevj001,cabro002,,9/F9LD.2-3,,,COL,2023,110,False,0,0.443,5.0,0.0,2.0,101,0.498,0.05499999999999999,NYA,[2],[1]
COL202307160,NYA,8,1,1,bryak001,tovae001,treja001,,8/F8D,,,COL,2023,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202307290,OAK,6,0,0,rookb001,bledj001,,geloz001,9/SF/F9D.3-H,,,COL,2023,101,True,1,1.591,6.0,0.0,1.0,100,1.526,-0.06499999999999995,OAK,[3],[1]
COL202307300,OAK,8,1,1,jonen002,monte001,gricr001,,8/F8XD,,,COL,2023,110,False,0,0.443,8.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202308160,ARI,6,1,1,mcmar001,tovae001,doylb001,,7/F7D,,,COL,2023,110,False,0,0.443,6.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202308190,CHA,4,1,1,diaze005,jonen002,rodgb002,,8/F78XD+,,,COL,2023,110,False,0,0.443,4.0,1.0,2.0,110,0.443,0.0,COL,[],[]
COL202308280,ATL,5,1,1,mcmar001,tovae001,,blacc001,7/SF/L7.3-H,,,COL,2023,101,True,1,0.498,5.0,1.0,2.0,100,1.227,0.7290000000000001,COL,[3],[1]
COL202308280,ATL,6,0,1,pillk001,arcio002,,murps001,7/SF/F78S.3-H;1-2,,,COL,2023,101,True,1,0.498,6.0,0.0,2.0,010,1.327,0.829,ATL,"[3, 1]","[1, 1]"
COL202308290,ATL,4,0,1,acunr001,harrm004,arcio002,,8/F8XD+.2-3,,,COL,2023,110,False,0,0.443,4.0,0.0,2.0,101,0.498,0.05499999999999999,ATL,[2],[1]
COL202308300,ATL,6,1,1,goodh001,,jonen002,diaze005,8/SF/F8.3-H,,,COL,2023,011,True,1,0.59,6.0,1.0,2.0,010,1.327,0.737,COL,[3],[1]
COL202309010,TOR,3,0,1,schnd001,,sprig001,kierk001,9/F3DF/FL,,,COL,2023,011,False,0,0.59,3.0,0.0,2.0,011,0.59,0.0,TOR,[],[]
COL202309110,CHN,3,0,0,morec001,madrn001,wisdp001,,9/F9,,,COL,2023,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,CHN,[],[]
COL202309110,CHN,3,0,1,hoern001,madrn001,wisdp001,,9/L89,,,COL,2023,110,False,0,0.443,3.0,0.0,2.0,110,0.443,0.0,CHN,[],[]
COL202309130,CHN,1,0,0,bellc002,hoern001,,morec001,7/SF/F7D.3-H,,,COL,2023,101,True,1,1.591,1.0,0.0,1.0,100,1.526,-0.06499999999999995,CHN,[3],[1]
COL202309130,CHN,3,0,0,suzus001,,swand001,bellc002,9/SF/F9D.3-H;2-3,,,COL,2023,011,True,1,1.409,3.0,0.0,1.0,001,1.968,0.5589999999999999,CHN,"[3, 2]","[1, 1]"
COL202309150,SFN,2,0,0,hanim001,wadel001,confm001,,7/F7D.2-3,,,COL,2023,110,False,0,0.923,2.0,0.0,1.0,101,1.591,0.6679999999999999,SFN,[2],[1]
COL202309150,SFN,9,0,1,hanim001,wadel001,davij006,,9/L89D+,,,COL,2023,110,False,0,0.443,9.0,0.0,2.0,110,0.443,0.0,SFN,[],[]
COL202309161,SFN,3,0,0,florw001,confm001,estrt001,,7/L7D,,,COL,2023,110,False,0,0.923,3.0,0.0,1.0,110,0.923,0.0,SFN,[],[]
COL202309161,SFN,7,0,0,estrt001,slata001,sabob001,,7/F78D,,,COL,2023,110,False,0,0.923,7.0,0.0,1.0,110,0.923,0.0,SFN,[],[]
